appid,developer,publisher,platforms,categories,tags,price,ratings
1007560,VR-EXODUS,VR-EXODUS,windows,Single-player,Indie;Simulation;Adventure,2.89,0.0
1007630,Devin Cole;Sean Young,SmashGames,windows;mac;linux,Single-player;Partial Controller Support,Early Access;Action;Indie,3.99,4.0
1007730,Urchin Games,HH-Games,windows,Single-player,Casual;Hidden Object,4.99,0.0
1007780,Bmc Studio,Bmc Studio,windows,Single-player,Adventure;Indie;Casual,2.09,0.0
1007820,Milan Toth,Milan Toth,windows;mac,Single-player;In-App Purchases,Action,0.0,0.0
1007870,PioGame,FatFaceCat,windows,Single-player,Early Access;Indie;Casual,5.19,0.0
1007880,Emilios Manolidis,Emilios Manolidis,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;Adventure;Puzzle-Platformer,4.79,0.0
1007900,Ravio Karo,Ravio Karo,windows,Single-player;Steam Achievements,Casual;Indie;Adventure,0.79,2.0
1007980,Laush Dmitriy Sergeevich,Laush Studio,windows,Single-player;Steam Achievements,Casual;Indie;Adventure,2.89,0.0
1008000,Zachary Hodges,Zachary Hodges,windows,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op,Free to Play;RPG;Adventure,0.0,0.0
1008010,Retroscope Games,Retroscope Games,windows,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support,Sports;Action;Indie,8.29,0.0
1008060,Pixcapi,Pixcapi,windows,Single-player,Casual;Indie,1.69,0.0
1008140,Anamik Majumdar,Anamik Majumdar,windows;linux,Single-player;Steam Achievements;Full controller support,Indie;Casual;Adventure,0.79,0.0
1008260,Red Panda Game Studio,Red Panda Game Studio,windows,Single-player,Casual;Adventure;Indie,1.69,0.0
1008280,BouSoft,BouSoft,windows,Single-player;Steam Achievements,Sexual Content;Nudity;Adventure,10.29,2.0
1008290,Tintin Game,Tintin Game,windows,Single-player;Steam Achievements,Nudity;Sexual Content;Casual,0.79,0.0
1008320,Urchin Games,HH-Games,windows,Single-player,Casual;Indie;Hidden Object,2.89,0.0
1008410,lblsoft Studio,lblsoft Studio,windows,Single-player,Indie;Casual;Simulation,6.19,0.0
1008510,Cocopo,Cheesecake,windows,Single-player;Steam Achievements,Early Access;Indie;Strategy,7.19,0.0
1008530,Only Voxel Games,Only Voxel Games,windows,Single-player;Multi-player;Steam Achievements;Steam Workshop,Action;Adventure;Indie,1.69,0.0
1008610,e-FunSoft Games,HH-Games,windows,Single-player,Casual;Match 3,5.19,0.0
1008680,RewindApp,RewindApp,windows,Single-player,Action;Casual;Indie,0.79,0.0
1008710,Wet Girl,Shoot Girl,windows,Single-player;Steam Achievements;Steam Cloud;Commentary available,Sexual Content;Nudity;Casual,0.79,4.0
1008740,Tuwi Michael Nannings,NanningsGames,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie;Casual,1.69,0.0
1008800,Temple Gates Games,Temple Gates Games,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer,Early Access;Strategy;Card Game,5.79,0.0
1008820,Oriolus Software GmbH,Oriolus Software GmbH,windows,Online Multi-Player;Steam Achievements,Indie;Casual,4.79,0.0
1008830,Bitca,Bitca,windows;mac,Single-player;Partial Controller Support,Action;Metroidvania;Pixel Graphics,2.09,4.0
1008850,SHIXIXI,SHIXIXI,windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual;Adventure,4.79,0.0
1008870,Droid Riot;Mahich,Droid Riot,windows,Single-player,Action;FPS;Shooter,4.79,0.0
1008910,热泉 RedSpring,热泉 RedSpring,windows,Single-player,Indie;Casual;Interactive Fiction,0.79,0.0
1008920,EightyEight Games,EightyEight Games,windows,Single-player,Indie;Adventure;Casual,9.29,0.0
1009030,Riovox,Riovox,windows,Single-player;Steam Achievements;Stats,Casual;Indie;Strategy,0.79,0.0
1009040,陌上科技,陌上科技,windows,Single-player;Online Multi-Player,Early Access;Free to Play;Adventure,0.0,0.0
1009070,橙光游戏,橙光游戏,windows,Single-player;Steam Achievements,Casual;Strategy;Simulation,1.69,0.0
1009100,MOERS INC,MOERS INC,windows,Single-player,Action;Violent,3.99,0.0
1009150,Matthieu Gouby,Matthieu Gouby,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;Adventure,9.29,0.0
1009180,Obi-Wanya,Obi-Wanya,windows,Single-player,Early Access;Indie;Adventure,1.69,0.0
1009230,Alekseev,Alekseev,windows;mac;linux,Single-player;Steam Achievements,Action;Indie,3.99,0.0
1009350,Joni Bäckström,Joni Bäckström,windows;mac;linux,Single-player;Steam Achievements,Action;Indie;Adventure,2.89,0.0
1009370,Skwiggle Entertainment,Skwiggle Entertainment,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie;Casual,7.19,0.0
1009390,Cienart Studios,Cienart Studios,windows;mac,Single-player,Casual;Simulation;Indie,7.19,0.0
1009460,Lump of Sugar,NekoNyan Ltd.,windows,Single-player;Steam Achievements;Steam Cloud,Simulation;Nudity;Casual,23.79,0.0
1009590,Evil Art Bunny Studios,Evil Art Bunny Studios,windows,Single-player,Simulation;Puzzle;Indie,10.99,0.0
1009690,Lotus GamesTr,Lotus GamesTr,windows,Single-player,RPG;Indie;Casual,0.79,0.0
1009700,Suricate Software,Grey Alien Games,windows,Single-player;Steam Achievements,Indie;Casual;Card Game,7.19,0.0
1009780,Urchin Games,HH-Games,windows,Single-player,Casual;Hidden Object,2.89,0.0
1009810,stariy8419,stariy8419,windows,Single-player,Casual;Action;Adventure,0.79,0.0
1009900,Mustafa Kosdak,Mustafa Kosdak,windows,Single-player,Early Access;Action;Indie,7.19,0.0
1009910,Griffin DesBles,Griffin DesBles,windows,Single-player,Free to Play;Indie;Casual,0.0,0.0
1009950,净土制作室;乌鸦大仙,净土制作室;乌鸦大仙,windows,Single-player,Free to Play;Adventure;Indie,0.0,0.0
1009990,KL GAMES,KL GAMES,windows,Single-player;Steam Achievements,Horror;Free to Play;Indie,0.0,1.0
1010000,Cheolwan Park,Softwing Entertainment,windows,Local Multi-Player,Action;Casual;Indie,0.79,0.0
1010120,FOREVER GAME STUDIO LTD,FOREVER GAME STUDIO LTD,windows;mac,Single-player,Action;Simulation;RPG,5.79,0.0
1010150,Snkl Studio,Snkl Studio,windows,Single-player;Steam Achievements,Casual;Indie;Racing,0.79,0.0
1010180,Ventilator Shark,European Games Group AG,windows;mac,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Action;Platformer,7.19,0.0
1010230,Ludipe & Friends,Zerouno Games,windows,Single-player;Local Multi-Player;Local Co-op,Indie;Casual,2.99,0.0
1010240,Steamberry Studio,Steamberry Studio,windows;mac,Single-player,Casual;Indie;Simulation,15.49,3.0
1010330,Game Gestalt;EntreZ,Game Gestalt,windows,Single-player,Adventure;Indie;VR,2.09,0.0
1010380,Demir Leylek,Demir Leylek,windows,Single-player,Casual;Indie;Mythology,1.69,0.0
1010410,Pixel Edge Games,Pixel Edge Games,windows,Single-player,Action;Adventure;Racing,2.89,0.0
1010480,Akky-06's Lab,Akky-06's Lab,windows,Single-player;Partial Controller Support,Action;Indie,3.99,0.0
1010490,Puzzle Game,Puzzle Game,windows,Single-player;Steam Cloud,Casual;Indie;Nudity,0.79,0.0
1010540,Yars,Yars,windows,Single-player;Steam Achievements,Adventure;Indie;Atmospheric,3.99,0.0
1010590,Cuddle Tree,Cuddle Tree,windows,Single-player,Casual;Indie;Strategy,3.99,0.0
1010650,Anti-Ded GameDev,Anti-Ded GameDev,windows,Single-player,Action;Casual;Strategy,5.79,2.0
1010660,Volha,Volha,windows,Single-player;Partial Controller Support,Sexual Content;Nudity;Casual,0.99,0.0
1010670,DDreams Games,DDreams Games,windows;mac,Single-player,RPG;Anime;Fantasy,8.29,3.0
1010740,Husky Operations,Husky Entertainment LLC,windows,Single-player,Early Access;Action;Indie,1.69,0.0
1010780,Artsy Sayuri,Eager Passion LLC,windows;mac,Single-player;Full controller support,Action;Indie;Adventure,4.79,1.0
1010830,Plutoneus,Plutoneus,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Pixel Graphics,3.99,1.0
1010850,T.D,T.D,windows,Single-player,Early Access;Sexual Content;Free to Play,0.0,1.0
1010860,Funny Games,Funny Games,windows,Single-player;Multi-player;Online Multi-Player;Partial Controller Support,Early Access;Action;Massively Multiplayer,2.09,0.0
1010870,Lingtan Studio,Lingtan Studio,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;Visual Novel;Anime,1.69,4.0
1010930,Paul Schwörer,Paul Schwörer,windows,Single-player,Action,3.99,0.0
1010950,Nifedow Games,Nifedow Games,windows,Single-player;Steam Achievements,Action;Indie;Adventure,2.09,3.0
1010970,VIOLET,VIOLET,windows;mac,Single-player,Sexual Content;Gore;Violent,7.19,1.0
1011000,Nigel Fogden,Infinite Art Museum,windows,Single-player,Early Access;Free to Play;Simulation,0.0,1.0
1011030,SEKTOR GAMES,SEKTOR GAMES,windows;mac;linux,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie;Strategy,1.69,0.0
1011070,Huy Phan,Huy Phan,windows,Single-player;Steam Achievements,RPG;Strategy;Indie,10.49,0.0
1011130,Will deManbey,Will deManbey,windows,Single-player;Steam Achievements,Casual;Simulation;Funny,0.79,0.0
1011140,TOG,TOG,windows,Single-player;Full controller support,Action;Casual;Violent,7.19,0.0
1011220,Neuron Studio,Neuron Studio,windows,Single-player,Early Access;Indie;Casual,2.09,0.0
1011230,Altay Workshop,Altay Workshop,windows,Single-player,Indie;Strategy;Simulation,7.19,0.0
1011240,Ominous Entertainment,Ominous Entertainment,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Indie;Action;Violent,1.69,0.0
1011270,XAC Inc.,XAC Inc.,windows,Single-player,Action;VR;Dinosaurs,2.09,0.0
1011310,wHDinc.,wHDinc.,windows,Single-player;Steam Achievements,Action;Indie,2.09,0.0
1011370,Gbrossoft,Gbrossoft,windows,Single-player;Full controller support,Indie;Adventure,9.29,0.0
1011470,ProjectorGames,ProjectorGames,windows,Single-player,Casual;Strategy;Indie,5.0,0.0
1011510,Oninou,Oninou,windows,Single-player;In-App Purchases,RPG;Clicker;Free to Play,0.0,1.0
1011550,QuickSave,QuickSave,windows,Single-player;Steam Achievements,Adventure;Indie;Psychological Horror,5.19,0.0
1011620,"\"Vlad \"\"Cryru\"\" Abadzhiev;Matthew Weekes;Jack Sanderson-Thwaite;Michael Becze\"",Vlad Abadzhiev,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;Casual,3.99,0.0
1011630,Spire Interactive,Spire Interactive,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Cloud,Indie;Casual;Political,6.99,0.0
1011700,USC Game Innovation Lab,USC Games,windows;mac,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie;Exploration,14.49,0.0
1011740,RedTower,RedTower,windows,Single-player;Steam Achievements,Action;Indie;Gore,1.69,0.0
1011760,Leonardo M A Silva,Consttelattions,windows,Single-player,RPG;Indie;Strategy,1.69,0.0
1011820,Realgam games,Realgam games,windows,Single-player,Early Access;Indie;Casual,7.19,0.0
1011860,蛋炒饭,蛋炒饭,windows,Single-player,Casual;Strategy,0.79,0.0
1011960,Royal Donut,Royal Donut,windows;linux,Co-op;Shared/Split Screen;Captions available;Partial Controller Support,Casual;Strategy;Indie,0.0,0.0
1011970,Flying Star Games,Flying Star Games,windows,Single-player,Strategy;RPG,4.79,0.0
1011990,light,"views Co., Ltd",windows,Single-player,Violent;Adventure;Sexual Content,15.49,2.0
1012180,Hao Game,Hao Game,windows,Single-player,Early Access;Indie;Casual,1.69,0.0
1012240,吃了就睡工作室;次韵和,吃了就睡工作室,windows,Single-player,Indie,0.0,4.0
1012280,KaleidoGames,KaleidoGames,windows,Single-player;Partial Controller Support,Action;Indie;2D,1.69,0.0
1012390,e-FunSoft Games,HH-Games,windows,Single-player,Casual;Match 3;Mouse only,3.99,0.0
1012460,Igor Krutov,Kiss Publishing Ltd,windows,Single-player;Steam Achievements,Adventure;Indie;Point & Click,2.09,0.0
1012490,Russpuppy,Russpuppy,windows,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen,Action;Casual;Indie,2.89,0.0
1012530,Gestalt Development Studio,Gestalt Development Studio,windows;linux,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Early Access;Indie;Sports,0.79,0.0
1012600,J.R. Smith,Number 77 Studios,windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Retro;Top-Down,3.99,0.0
1012710,RockyDev,RockyDev,windows,Single-player;Multi-player;Co-op;Full controller support;Stats,Early Access;Action;Violent,7.19,0.0
1012720,meokigame,meokigame,windows,Single-player,Indie;RPG;Simulation,0.79,0.0
1012730,深圳市爱玩游戏科技有限公司,深圳市爱玩游戏科技有限公司,windows,Online Multi-Player,Free to Play;Massively Multiplayer;Action,0.0,0.0
1012800,净土制作室,净土制作室,windows,Single-player,Adventure;Indie;Visual Novel,0.79,1.0
1012820,Firehawk Studios,Firehawk Studios,windows,Single-player;Steam Achievements;Steam Leaderboards,Indie;Racing,0.79,0.0
1012830,RewindApp,RewindApp,windows,Single-player,Casual;Indie;Strategy,0.79,0.0
1012860,Blender Games,Blender Games,windows,Single-player;Steam Achievements,Casual;Indie;Family Friendly,0.79,0.0
1012940,Holospark,Holospark,windows,Single-player,Indie;VR,0.0,1.0
1013070,Team Syukino,Team Syukino,windows;mac,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,RPG;Anime;JRPG,3.99,0.0
1013120,Puzzle Game,Puzzle Game,windows,Single-player;Steam Cloud,Casual;Sexual Content;Indie,0.79,0.0
1013130,CoolHappy-Game,CoolHappy-Game,windows,Single-player;Steam Achievements;Steam Cloud,Nudity;Sexual Content;Indie,0.79,0.0
1013160,ying liu;nan yu,heiheigame,windows,Single-player,Adventure;Indie;Casual,2.09,0.0
1013180,Waffle,MangaGamer,windows,Single-player;Steam Cloud,Sexual Content;Nudity;Adventure,31.99,2.0
1013190,Obulum,Obulum,windows,Single-player,Indie;Music;Arcade,2.89,2.0
1013280,Windybeard,Windybeard,windows,Single-player;Steam Achievements;Steam Cloud,Action;Strategy;Indie,7.99,2.0
1013350,e-FunSoft Games,HH-Games,windows,Single-player,Casual;Match 3;Indie,4.79,0.0
1013360,Mark Craigie,Mark Craigie,windows,Single-player;Steam Leaderboards,Free to Play;Indie;Simulation,0.0,0.0
1013400,CrafterYun,CrafterYun,windows,Single-player;Full controller support,Action;Indie;Adventure,5.79,0.0
1013410,BURRIK,BURRIK,windows,Single-player,Early Access;RPG;Action,4.79,0.0
1013520,Zotdinex,Zotdinex,windows,Single-player,Indie;Casual;Adventure,1.69,0.0
1013540,Round Cube Studio,Round Cube Studio,windows,Single-player;Steam Achievements;Includes level editor,Early Access;Simulation;Adventure,6.19,1.0
1013580,John Ohno,Double Mojo,windows;mac;linux,Single-player;Steam Achievements,Indie;Casual;Visual Novel,3.99,0.0
1013600,Kevin Smeltzer;Azucena Nuñez,Rodent Warriors,windows,Single-player,Early Access;RPG;2D,7.19,0.0
1013630,Doganay Ozata;Tolunay Ozata,Doganay Ozata,windows,Single-player,Adventure;Indie;Violent,0.79,0.0
1013650,Adventure Islands,Adventure Islands,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Adventure,3.99,1.0
1013660,TheBlavas,TheBlavas,windows,Single-player;Steam Achievements,Action;Adventure;Indie,10.99,0.0
1013700,Wolverine Studios,Wolverine Studios,windows,Single-player,Simulation;Sports;Indie,23.79,0.0
1013710,Wolverine Studios,Wolverine Studios,windows,Single-player,Simulation;Indie;Sports,27.79,0.0
1013730,Indiever Games,Indiever Games,windows;mac,Single-player;Steam Achievements;Steam Cloud,Nudity;Sexual Content;Casual,0.79,4.0
1013870,Acerola,Kagura Games,windows,Single-player,Sexual Content;Nudity;Indie,11.39,2.0
1013890,Strodio,Strodio,windows,Single-player;Steam Achievements,Casual;Action;Indie,0.79,0.0
1013940,BelleGames Ltd.,BelleGames Ltd.,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie,4.79,0.0
1013950,Liam Dehaudt,Liam Dehaudt,windows;mac,Single-player;Full controller support,Action;Puzzle-Platformer;Platformer,1.69,0.0
1014020,魔术工坊,SakuraGame,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie;Adventure,1.69,0.0
1014100,Denys Li,Denys Li,windows,Single-player;Steam Cloud,Early Access;Action;Simulation,4.79,0.0
1014130,THEEY STORE PTE. LTD.,THEEY STORE PTE. LTD.,windows,Steam Achievements,Early Access;Utilities;Game Development,3.99,1.0
1014140,Noumenon Games,Noumenon Games,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;Casual;Puzzle,5.79,2.0
1014180,OPAL Studio,OPAL Studio,windows,Single-player,Adventure;Indie;RPG,2.89,0.0
1014270,Maris Ozols,Maris Ozols,windows,Single-player,Strategy;Indie;Stealth,6.99,0.0
1014280,Christopher Cinq-Mars Jarvis,Cinq-Mars Media,windows;mac;linux,Single-player,Strategy;Indie;Casual,2.09,2.0
1014310,Colin Hopkins,Colin Hopkins,windows;mac,Local Multi-Player;Shared/Split Screen,Indie,2.09,0.0
1014350,Ross Winters;Austin Pinzon;Adrian Lannon;Ana Beltran;David Almaguer;Ryan Rosado;Chris Perry;Emily Bannister;Nicolas Kemball-Cook;Doug Fialko;Joel Arroyo,Fire Fighter Games,windows,Single-player;Full controller support,Action;Adventure,0.0,0.0
1014360,商人日记,商人日记,windows,Single-player,Early Access;Strategy;Indie,2.89,1.0
1014370,RoomsforRockets,RoomsforRockets,windows,Single-player;Steam Leaderboards,Free to Play;Casual;Indie,0.0,1.0
1014420,Joshua Wilson;Mentalpop,Joshua Wilson,windows,Single-player;Steam Achievements,Indie;Casual;Simulation,5.19,1.0
1014430,Firehawk Studios;G-Dojjo,Firehawk Studios,windows,Single-player,Action;Adventure;Indie,1.99,1.0
1014440,Mola game,Mola game,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Nudity;Sexual Content;Casual,0.79,3.0
1014450,Espen-André Bodin,Bodin Concept,windows;linux,Single-player,Casual;Adventure;RPG,1.99,0.0
1014460,empty studios,empty studios,windows,Single-player,Adventure;Indie;Casual,0.79,0.0
1014470,Horizon Psytech & Games,Gabriele Barone;Giacomo Garcea,windows;mac,Single-player;Steam Achievements;Steam Cloud,RPG;Indie;Adventure,5.79,0.0
1014480,STREAMWORKS,STREAMWORKS,windows,Single-player;Steam Achievements;Steam Cloud,Nudity;Sexual Content;Casual,0.79,0.0
1014550,Kawaiisun Games,Kawaiisun Games,windows;mac,Single-player;Steam Workshop;Includes level editor,Adventure;Casual;Indie,0.0,2.0
1014560,Orange Valley,Orange Valley,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Horror,3.99,0.0
1014570,Jeremy Couillard,Jeremy Couillard,windows,Single-player;Full controller support,Action;Adventure;Casual,2.09,0.0
1014590,Frutgamestudios,Frutgamestudios,windows,Single-player;Steam Achievements;Steam Leaderboards,Early Access;Indie;Action,0.79,0.0
