appid,developer,publisher,platforms,categories,tags,price,ratings
594410,Gameplay Studio VR,Gameplay Studio VR,windows,Single-player;Steam Achievements;Stats;Steam Leaderboards,Action;Adventure;Casual,4.79,0.0
594490,Leiting Interactive,Leiting Interactive,windows,Single-player;Multi-player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,RPG;VR;Action,0.0,2.0
594550,Bohemia Interactive,Bohemia Interactive,mac;linux,Single-player,Simulation;Strategy;Action,3.49,0.0
594570,CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,Single-player;Multi-player;Steam Achievements;Steam Trading Cards,Strategy;Fantasy;RTS,39.99,3.0
594640,NedoStudio,NedoStudio,windows,Single-player;Steam Trading Cards,Indie;Gore;Sexual Content,0.79,0.0
594650,Crytek,Crytek,windows,Online Multi-Player;Online Co-op,Early Access;Multiplayer;Survival,25.99,1.0
594660,Choice of Games,Choice of Games,windows;mac;linux,Single-player;Steam Achievements;Captions available;Steam Cloud,Indie;RPG;Adventure,2.89,0.0
594680,Lofty Sky Entertainment Inc.,Lofty Sky Entertainment Inc.,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,14.99,2.0
594720,SimProse Studios,SimProse Studios,windows,Single-player;Steam Trading Cards,Strategy;Indie;Casual,1.59,0.0
594750,"Romans I XVI Gaming, LLC","Romans I XVI Gaming, LLC",windows;mac;linux,Single-player;Local Multi-Player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Includes level editor,Indie;Puzzle;Minimalist,2.79,1.0
594760,SkyKan,SkyKan,windows,Single-player,Early Access;Action;Indie,4.79,0.0
594810,Tallbeard Studios LLC,Tallbeard Studios LLC,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Action;Platformer,3.99,1.0
594820,Himeki Games,Himeki Games,windows;mac;linux,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Bullet Hell,6.99,0.0
594950,Rabbiton;StarAura,Rabbiton,windows,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Casual,5.59,4.0
594980,Braincells Productions Inc.,Braincells Productions Inc.,windows,Single-player;Cross-Platform Multiplayer;Steam Achievements;Stats,Racing;Action;Indie,3.99,3.0
595010,Weckr Industries,Digerati Distribution,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Indie;Action,7.19,0.0
595030,Mute Canary,Mute Canary,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,1.99,0.0
595060,Reflexive Entertainment,Interplay Entertainment Corp.,windows,Single-player,RPG;Adventure;Violent,6.99,0.0
595070,zhangwenlu,zhangwenlu,windows,Single-player,Casual;VR,0.79,0.0
595080,Jamie Rollo;Tom Campbell,Jamie Rollo,windows,Single-player;Full controller support;Steam Trading Cards;Captions available,Action;Adventure;Platformer,10.99,1.0
595090,D.W.S,D.W.S.,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;RPG;Adventure,6.99,0.0
595100,Gravity Games,Gravity Games,windows,Single-player,Action;Gore;Violent,3.99,0.0
595110,Gran Skrea Online,Gran Skrea Online,windows,Online Multi-Player;MMO,Early Access;Massively Multiplayer;RPG,7.19,1.0
595120,IdeaX,IdeaX,windows;linux,Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Indie;Gore,4.79,0.0
595130,Sproing;Neopica,familyplay,windows,Single-player,Casual;Simulation,11.39,0.0
595140,Crema,Crema,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Rogue-lite;Action;FPS,14.95,3.0
595150,Neopica,familyplay,windows,Single-player,Casual,11.39,0.0
595160,Exozet Games,familyplay,windows,Single-player,Adventure;Casual;Romance,11.39,0.0
595260,Denis Rudoy,Denis Rudoy,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Survival,5.79,0.0
595270,Over the Top Games,Over the Top Games,windows;mac;linux,Single-player;Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Includes level editor,Early Access;Platformer;Level Editor,12.99,0.0
595300,hOSHI,hOSHI,windows,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;VR,5.99,0.0
595320,BisquitPlay,BisquitPlay,windows,Single-player;Steam Trading Cards,Action;Indie;Simulation,3.99,0.0
595360,SOLIDMESH,SOLIDMESH,windows,Single-player;Partial Controller Support,Early Access;Action;Indie,6.99,0.0
595420,Out of the Park Developments,Out of the Park Developments,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop,Sports;Strategy;Simulation,15.49,0.0
595430,Mudpike,Mudpike,windows,Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Partial Controller Support,Early Access;Indie;Action,6.99,4.0
595440,Microblast Games,Microblast Games,windows,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual;Shoot 'Em Up,0.79,2.0
595460,Jason Lovett,K Bros Games,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Casual;Simulation,0.79,1.0
595470,WetWare / Games,WetWare / Games,windows,Single-player,Early Access;Action;Sports,3.99,0.0
595480,Paper Pirates;rumata_lab,Paper Pirates,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Casual,3.19,0.0
595520,Square Enix,Square Enix,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;JRPG;Fantasy,34.99,2.0
595550,Oscar Celestini,Forever Entertainment S. A.,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,3.99,0.0
595560,Cloak and Dagger Games,Cloak and Dagger Games,windows,Single-player;Steam Achievements;Steam Trading Cards,Adventure;RPG;Point & Click,4.99,2.0
595630,GameDevCoop,GameDevCoop,windows,Single-player;Full controller support,Action;VR;Arcade,2.09,0.0
595640,Angel Carriola,Glossware Studios;Dosane Games,windows;mac;linux,Single-player;Steam Trading Cards;Steam Cloud;Stats;Includes level editor,Casual;Indie;Adventure,0.79,0.0
595660,Sillysoft Games,Sillysoft Games,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards;Steam Turn Notifications;Includes level editor,Strategy;Indie;War,6.99,0.0
595690,Jason Rohrer,Jason Rohrer,windows,Online Multi-Player,Indie;Survival;Massively Multiplayer,15.49,2.0
595730,Visualnoveler,Visualnoveler,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Sexual Content;Nudity;Anime,7.19,2.0
595740,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Hack and Slash;Historical,39.99,1.0
595770,Carbon Games,Carbon Games,windows,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Partial Controller Support,Strategy;Action;RPG,14.99,0.0
595780,Sunight Games,Sunight Games,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;RPG,0.79,0.0
595920,Andiks LTD.,Andiks LTD.,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support,Indie;Action;Stealth,4.79,0.0
595960,Formslingers,Formslingers,windows,Single-player;Multi-player;Local Multi-Player;Steam Achievements;Full controller support,Early Access;Simulation;Indie,7.99,1.0
595990,Magic Era,Magic Era,windows,Single-player,Action;Adventure;Sports,0.79,0.0
596070,Justin Jimmo,Justin Jimmo,windows,Single-player,Early Access;Sports;Hockey,1.59,0.0
596080,Creative Bytes Studios,Creative Bytes Studios,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;Platformer,15.49,0.0
596200,Juicy Melons Inc.,大きくて強い,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Sexual Content;Nudity;RPG,7.19,0.0
596240,Bigzur Games,Bigzur Games,windows;linux,Single-player;Steam Achievements;Steam Trading Cards,Action;Gore;Adventure,11.39,0.0
596260,Noble Fox Games,Noble Fox Games,windows,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Puzzle,5.79,0.0
596270,Deep Shadows Games,Big Fish Games,windows,Single-player,Casual;Adventure;Hidden Object,4.99,0.0
596280,BefuddleBug,BefuddleBug,windows,Single-player,Early Access;Strategy;Indie,3.99,0.0
596380,Mega Cat Studios,Mega Cat Studios;Zerouno Games,windows;mac;linux,Single-player;Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Beat 'em up,7.19,2.0
596390,DUNEWORLD GAMES INC.,DUNEWORLD GAMES INC.,windows,Single-player;Co-op;Local Co-op;Shared/Split Screen;Partial Controller Support,Action;Indie;Casual,6.99,0.0
596400,ERS G Studios,Big Fish Games,windows,Single-player,Casual;Adventure;Hidden Object,6.99,0.0
596470,Mark Radocy,Mark Radocy,windows,Single-player,Free to Play;Adventure;Indie,0.0,2.0
596530,OmniStorm Gaming,OmniStorm Gaming,windows,Single-player;Partial Controller Support,RPG;RPGMaker,0.79,0.0
596540,Hosted Games,Hosted Games,windows;mac;linux,Single-player;Steam Achievements;Captions available;Steam Cloud,Indie;RPG;Adventure,4.79,0.0
596590,ThinkOfGames,ThinkOfGames,windows,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual;Puzzle,1.99,3.0
596620,Gamepires,Gamepires,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Racing;Shooter,3.99,2.0
596630,mibix,mibix,windows,Single-player;Steam Achievements;Includes level editor,Indie;Puzzle;2D,2.09,1.0
596640,Tunnel Vision Studio,Tunnel Vision Studio,windows,Single-player,Action;Indie;Simulation,5.59,0.0
596650,Avallon Alliance,Panoramik inc,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Clicker;Fantasy,0.0,0.0
596690,Vyacheslav Shilikhin,Vyacheslav Shilikhin,windows,Single-player;Steam Trading Cards,Action;Adventure;RPG,3.19,0.0
596710,Screwy Lightbulb,Screwy Lightbulb,windows;linux,Single-player,Adventure;Free to Play;Indie,0.0,0.0
596730,Cryobolt Interactive,Cryobolt Interactive,windows,Single-player,Adventure,1.69,0.0
596740,Rimware,Rimware,windows,Single-player;Steam Trading Cards,Action;Indie;RPG,0.79,0.0
596810,BIOSZARD Dev,Jungle Coworking,windows,Single-player;Local Co-op;Shared/Split Screen;Steam Trading Cards;Partial Controller Support,Indie;Casual,0.79,0.0
596870,Oriplay,Cristian Manolachi;Atomic Fabrik,windows,Single-player;Steam Trading Cards,Indie;Adventure;Puzzle,0.99,2.0
596890,Hosted Games,Hosted Games,windows;mac;linux,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;RPG;Indie,2.89,1.0
596910,Hosted Games,Hosted Games,windows;mac;linux,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;RPG;Indie,2.89,2.0
596940,Llama Software,Llama Software,windows,Multi-player;Online Multi-Player;Co-op;Online Co-op,Free to Play;Indie;Horror,0.0,0.0
596950,Visualnoveler,Visualnoveler,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Simulation;Indie;Casual,5.79,0.0
596970,Failbetter Games,Failbetter Games,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Lovecraftian;Steampunk;RPG,18.99,1.0
596990,Gawkfish Studios,Gawkfish Studios,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Casual;Indie;Action,3.99,0.0
597020,8-bit development llc,8-bit development llc,windows,Single-player;Steam Achievements;Steam Leaderboards,Early Access;Simulation;Sports,4.79,0.0
597030,Satur Entertainment,Satur Entertainment,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Casual;Simulation,5.79,2.0
597040,MJ Lovegrove,Screen 7,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Racing;Arcade,1.59,0.0
597090,LunarCore Games,LunarCore Games,windows,Single-player;Steam Achievements;Full controller support,Indie;Platformer;2D,0.79,0.0
597110,Sly,SlyGames,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual;Puzzle,0.78,0.0
597120,Storycentric Worlds,Unimatrix Productions,windows,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Casual,2.09,0.0
597150,Endless Loop Studios,Endless Loop Studios,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Adventure,3.99,3.0
597170,Doborog Games,Doborog Games,windows;mac,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Full controller support;Captions available;Steam Workshop;Steam Cloud;Includes level editor,Early Access;Action;Robots,10.99,4.0
597190,Chronobit Studios,Chronobit Studios,windows;mac;linux,Single-player;Steam Achievements,Casual;Action;Indie,0.79,0.0
597200,Rubicon Development,Rubicon Development,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Strategy;Indie;Turn-Based,3.99,0.0
597210,Andy Howard Games,Andy Howard Games,windows,Single-player;Captions available,Casual;Adventure;Point & Click,1.59,0.0
597220,Asymmetric,Asymmetric,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Comedy;Adventure,8.29,4.0
597230,Jonathan Tindell,Wastebasket Games,windows,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;RPG,3.99,4.0
597240,GCRH;Daynar,GCRH,windows,Single-player;Steam Achievements,Indie;Casual;Adventure,0.79,0.0
597280,Top Evidence Studio,Big Fish Games,windows,Single-player,Casual;Adventure;Hidden Object,6.99,0.0
597590,Empty Clip Studios,Empty Clip Studios,windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;VR,5.79,2.0
597640,Iron Helmet Games,Iron Helmet Games,windows;mac,Single-player;Online Multi-Player;Cross-Platform Multiplayer,Strategy,8.99,0.0
597670,"PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd.",windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Casual;Sports,6.99,0.0
597700,IzHard,IzHard,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie;Adventure;Platformer,3.99,3.0
597720,"IKI STUDIOS, LLC","IKI STUDIOS, LLC",windows,Single-player;Local Multi-Player;Shared/Split Screen;Full controller support,Racing;Action;Indie,2.09,0.0
597730,Team Mariupolis,Xitilon,windows,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Noir,3.79,0.0
597770,Game Cooks,Game Cooks,windows,Single-player,Early Access;FPS;VR,10.99,0.0
597810,Warfare Studios,Warfare Studios,windows,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie;Casual,2.89,0.0
597840,DesktopPaints LLC,DesktopPaints LLC,windows,Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Design & Illustration;Utilities;Photo Editing,2.89,0.0
597860,The Vanir Project,BadLand Publishing,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Adventure,6.99,0.0
597900,Radin Games;Flynn's Arcade,Zerouno Games,windows;mac;linux,Single-player;Steam Achievements;Full controller support,Action;Indie,7.99,2.0
597910,Wannes Vanoyenbrugge;Jorn Segers,Quantum Engine,windows,Includes level editor,Design & Illustration;Utilities;Education,10.99,0.0
597920,IronBoundManzer,IronBoundManzer,windows,Single-player;Steam Achievements;Partial Controller Support;Stats,Early Access;Simulation;Adventure,10.99,0.0
597970,Dark Inertia Studios,Roboto Games,windows;mac,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer,Indie;Strategy;Board Game,6.99,2.0
597990,SGS Team,SGS Team,windows,Single-player;Multi-player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Casual;Adventure,4.99,0.0
598030,juhbee,juhbee,windows,Single-player,Indie;Action;Adventure,1.69,0.0
598060,Damian Schloter,Damian Schloter,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Early Access;Action;RPG,10.99,3.0
598070,GexagonVR,GexagonVR,windows,Single-player;Steam Achievements,Adventure;Casual;Indie,0.0,3.0
598090,Dylan Latham,Dylan Latham,windows,Single-player;Partial Controller Support,Adventure;Indie;Gore,0.79,0.0
598170,Jeff Trier,Jeff Trier,windows,Single-player;Partial Controller Support,Early Access;Violent;Action,0.0,0.0
598180,Arcane Architect,Arcane Architect,windows,Steam Workshop,Early Access;Design & Illustration,6.99,0.0
598230,GameChanger Studio,GameChanger Studio,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Indie;Puzzle,5.99,0.0
